userId,lang_count,counts_details,counts_pictures,counts_kisses,whazzup_len,cluster_4,cluster_5
54ce28d3140ba0d2548b4e0d,1,0.0,1,24,0,2,2
54ce3a05cb6da1b8828b4691,1,0.5,3,38,0,2,2
54ce4278160ba05d178b4711,1,0.08,7,143,8,2,0
54ce4888e86da1bc328b487f,1,0.0,6,54,0,2,2
54ce8a010b6ea1497d8b497b,1,0.92,11,232,3,0,0
54ce9cae066ea15d278b4656,1,0.5,0,150,10,2,0
54ceb470c46da1a17d8b479b,1,0.31,1,94,0,2,2
54cf2c3cc86da14e148b45e6,1,0.42,5,132,12,2,0
54cf2feac96da12a748b459e,1,1.0,4,13,68,2,2
54cf7bdacc6da1978f8b45bc,2,0.58,6,209,14,0,0
54cf8dd8c56da100658b45b1,1,0.58,6,176,18,0,0
54cf9efccb6da16e688b4781,1,0.73,2,214,20,0,0
54d015f0066ea161888b4d9e,1,0.85,5,109,0,2,0
54d0c80f150ba0be538b45ae,1,1.0,3,280,38,0,0
54d0f32fcd6da119968b4589,1,1.0,3,86,60,2,2
54d1013d170ba0181c8b46cd,1,0.5,5,123,0,2,0
54d11c66190ba0f2058b4a2a,1,0.15,3,79,0,2,2
54d128101b0ba05a608b4d77,1,0.54,4,110,55,2,0
54d132ba066ea1539f8b4c35,1,0.92,2,28,55,2,2
54d1bd5a170ba037788b482e,1,0.35,5,78,0,2,2
54d1c5181b0ba020628b4810,1,0.38,3,36,59,2,2
54d1dfb8cc6da15a238b45a8,3,0.65,8,86,81,2,2
54d215c3e86da1220d8b494d,1,0.35,2,147,48,2,0
54d22921cb6da10f0c8b45a3,1,0.85,5,416,6,0,3
54d23e2ce76da1975b8b4578,1,0.92,4,797,51,1,1
54d255ad076ea15b1b8b4a21,1,0.19,3,212,2,0,0
54d267600b6ea1ef568b45a1,1,0.85,2,55,0,2,2
54d279cb160ba0600f8b456d,1,0.0,2,26,0,2,2
54d27bf7e86da1d0768b4c9f,1,0.85,5,56,0,2,2
54d31cd10a6ea18c7b8b468b,1,0.27,11,384,55,0,3
54d33071086ea110138b49ce,1,0.65,6,253,9,0,0
54d34930e96da1ce0a8b4640,1,0.85,6,230,24,0,0
54d37b2d140ba045578b4611,1,0.85,4,186,35,0,0
54d38c17076ea1d77a8b49ae,1,0.69,3,68,64,2,2
54d395950b6ea1b88d8b4e41,1,0.73,2,14,45,2,2
54d3b0f7e86da11c478b49a0,1,0.23,4,252,55,0,0
54d3b2d3ca6da13a7e8b48a9,1,0.88,8,156,0,2,0
54d3b6ae086ea145298b46ac,1,0.92,3,177,0,0,0
54d3bc8ac56da1ac608b4b58,1,0.62,7,89,30,2,2
54d3c4a0180ba0c9068b488b,1,1.0,4,67,0,2,2
54d3eef3c46da171538b47d4,1,0.38,2,3,0,2,2
54d40c6f1a0ba05a5c8b48d3,1,0.0,1,87,0,2,2
54d4de1de86da11b028b4737,1,1.0,5,73,28,2,2
54d51bd1e66da1b6668b45df,1,0.35,4,121,14,2,0
54d54aab180ba06b248b4800,1,0.54,5,164,0,0,0
54d55b85160ba0dc4a8b4699,1,0.0,6,37,50,2,2
54d5dd0b0b6ea14c688b48a5,1,0.62,1,82,18,2,2
54d5ec79140ba02d588b49d6,1,0.15,3,207,0,0,0
54d5f139180ba0886a8b4834,1,0.92,7,35,0,2,2
54d62aca180ba01c6b8b4a15,1,0.46,2,164,0,0,0
54d63f1b1b0ba0bb398b474b,1,0.31,4,67,0,2,2
54d64243180ba048368b4a96,1,0.62,7,14,0,2,2
54d64f3eca6da1fd978b4bf2,1,0.85,4,33,38,2,2
54d65104c96da162408b4647,1,0.8,7,990,13,1,1
54d654a9c76da1d74d8b4ce9,1,0.62,4,76,32,2,2
54d67bec150ba01e408b47dd,1,1.0,8,38,67,2,2
54d70521e86da1b24c8b465f,1,0.12,6,272,29,0,0
54d7138fe86da1f55f8b4b22,1,0.46,3,339,5,0,3
54d75936140ba0a92d8b474a,1,0.81,11,77,38,2,2
54d76b7e066ea140388b45ce,1,0.35,7,107,2,2,2
54d77cb0cc6da186098b4610,1,0.62,1,89,70,2,2
54d77d83180ba081238b46ea,1,0.0,3,69,0,2,2
54d78b49c56da132228b4e4d,1,0.73,4,112,0,2,0
54d790e4e86da18d9b8b471c,1,0.27,6,56,49,2,2
54d796bd1b0ba0f5028b4570,1,0.96,9,34,30,2,2
54d79d14c76da12b728b4a75,1,0.0,1,212,0,0,0
54d79e7fe56da126578b458f,1,0.92,7,81,25,2,2
54d7a5df0b6ea13c938b4def,1,0.62,7,58,86,2,2
54d7c2921a0ba0f36c8b46f3,1,0.85,9,141,0,2,0
54d7c528c96da1ef8b8b46c0,1,0.77,7,64,55,2,2
54d7d3e70a6ea1c7738b4803,3,0.31,2,63,21,2,2
54d7dc62e66da167968b45c6,1,0.0,3,482,0,0,3
54d878e0e86da1ab1f8b4659,1,0.46,4,91,63,2,2
54d87c54c76da1745b8b4c1d,1,0.58,4,69,0,2,2
54d88c7e140ba0ad7a8b48e0,1,0.42,3,38,0,2,2
54d89d35e56da186438b4580,1,0.38,6,152,40,2,0
54d8c6d4086ea118878b4f5e,3,0.19,1,30,0,2,2
54d8c7961c0ba0d2538b49c2,1,0.0,0,51,5,2,2
54d8d06e170ba042418b4cfc,1,0.23,1,156,3,2,0
54d8e4f2170ba0687e8b48e5,1,0.46,6,70,0,2,2
54d8ec6f066ea1ae568b4727,1,0.92,5,69,56,2,2
54d8fbe1150ba0be0e8b4f1c,1,0.81,5,283,17,0,0
54d911baea6da1ed868b489a,1,0.62,2,168,0,0,0
54d91485c96da18e8a8b4a51,1,0.85,6,125,60,2,0
54d91f541b0ba07f3d8b4af9,1,0.88,4,183,21,0,0
54d92b92c56da1203d8b4be3,1,0.62,5,105,7,2,2
54d933fbe86da1650f8b45f8,1,0.5,4,7,0,2,2
54d93c84e96da1de448b4638,1,0.0,3,46,13,2,2
54d93f33c96da1f2088b487f,1,0.88,4,53,30,2,2
54d9a76a076ea1624b8b4fe8,1,0.92,8,109,50,2,0
54d9d5a3e76da1ac328b4577,1,0.69,4,45,6,2,2
54d9dc4b1c0ba0f0718b5032,1,0.46,4,51,25,2,2
54d9f8b40a6ea12f0e8b4747,1,0.85,4,73,0,2,2
54da02a2cb6da17a6c8b48d1,1,0.0,5,403,0,0,3
54da3437c46da161778b47c3,1,0.35,3,40,5,2,2
54da5279160ba0bd388b4f66,1,0.85,1,48,6,2,2
54da7cc5c76da1605e8b45e0,1,0.08,7,219,25,0,0
54da80b8180ba0e5528b4de7,1,0.92,3,104,29,2,2
54da8fb5180ba0d51f8b4736,1,1.0,3,96,47,2,2
54daa68aca6da1a7558b4a16,1,1.0,9,235,21,0,0
54db44320b6ea1fa0e8b499f,1,0.0,3,218,0,0,0
54db4c69e56da149518b464d,1,0.85,3,15,2,2,2
54db98d9096ea1cb878b4682,1,1.0,3,7,78,2,2
54db99481a0ba0e00b8b4a23,1,0.88,2,65,0,2,2
54db9cea150ba0674a8b4695,1,0.77,6,55,27,2,2
54db9d6be56da10b7c8b45a3,2,0.7,3,1,66,2,2
54dbac24170ba0692d8b49e5,1,0.5,8,80,16,2,2
54dbbfadcc6da171278b4772,1,0.27,2,104,0,2,2
54dbc8be1c0ba0fc658b49ff,1,0.54,1,41,3,2,2
54dbfcc6086ea1fd2c8b4883,1,0.73,4,81,0,2,2
54dce696e66da1005c8b45cb,1,0.0,2,11,0,2,2
54dcfde7096ea12b0b8b4598,1,0.69,3,46,0,2,2
54dd1104cd6da1db148b459b,1,0.85,7,119,0,2,0
54dd2b1cca6da1644c8b4ad9,1,0.0,7,204,2,0,0
54ddb10b150ba0440d8b458c,1,0.23,1,34,0,2,2
54ddcc261b0ba09f608b4777,1,0.04,4,91,4,2,2
54ddd027066ea17c748b4a56,1,0.81,3,122,16,2,0
54de2ec31c0ba0106c8b47a5,1,0.46,6,123,18,2,0
54de3d7d1b0ba02f6c8b4db4,1,0.0,4,30,27,2,2
54de591b190ba0d2708b46bc,1,0.81,4,48,0,2,2
54de6075160ba0855a8b4748,1,0.54,3,52,65,2,2
54deb2ab1c0ba0dc058b45dc,1,0.46,1,27,0,2,2
54deffd51a0ba06d558b4b35,1,0.65,1,58,46,2,2
54df37c7086ea1744c8b4599,1,0.77,3,86,0,2,2
54df46d7066ea17a818b4658,1,0.0,4,124,0,2,0
54df9516e96da1c3388b4778,1,0.0,2,8,0,2,2
54df9db7c86da162158b4607,1,0.85,8,132,30,2,0
54e0409e076ea1fb438b4c2e,1,0.0,3,20,0,2,2
54e05d2a150ba054118b4ca1,1,0.5,6,337,0,0,3
54e06b1f0a6ea1657d8b484b,1,0.35,2,90,19,2,2
54e0a220e86da169318b4f2e,1,0.23,3,197,0,0,0
54e0bd37086ea1e8768b4d2a,1,0.96,4,276,2,0,0
54e0c2f5c46da1d3208b47ec,1,0.85,5,69,19,2,2
54e0c94de86da1980b8b490c,1,0.85,3,65,0,2,2
54e0cd5d066ea1b01b8b4a9d,1,0.73,6,229,17,0,0
54e0f43c150ba0ba408b4695,1,0.5,3,244,0,0,0
54e0f618cc6da15d208b45d7,1,0.58,2,114,0,2,0
54e128190a6ea177758b48f4,1,0.42,11,151,0,2,0
54e1c8dfc76da1385d8b4fd6,1,0.92,7,19,30,2,2
54e1f97cea6da110658b4b5c,1,0.73,7,405,3,0,3
54e209c60a6ea14e348b4599,1,0.54,7,137,0,2,0
54e22b8ee96da1628c8b4c11,1,0.73,4,10,62,2,2
54e239b5066ea1cb118b460d,1,0.5,4,70,12,2,2
54e25864ca6da1c80e8b475f,4,0.8,9,124,0,2,0
54e25a45086ea196548b467e,1,0.58,9,88,2,2,2
54e26b09086ea143758b4eeb,1,0.62,3,118,0,2,0
54e2e706c76da159288b471c,1,0.88,6,7,18,2,2
54e2f82b160ba0cd548b4bd5,1,0.35,1,20,2,2,2
54e30550180ba0db4d8b4883,1,1.0,5,81,18,2,2
54e32769c56da13c2a8b4cb2,1,0.5,2,311,40,0,3
54e34b7d160ba06c1f8b4790,1,0.73,2,170,81,0,0
54e35b33e96da1b37b8b4f94,4,0.42,5,48,0,2,2
54e35faacb6da10f498b45e7,1,0.88,2,46,46,2,2
54e38b24140ba0416a8b47f7,1,0.65,2,27,0,2,2
54e39314076ea1e4988b4806,1,0.85,4,54,11,2,2
54e39676ca6da1950d8b486a,1,0.19,6,149,19,2,0
54e399e1cc6da1f8748b456a,1,0.81,2,25,0,2,2
54e3a1e3c56da1b5738b4c97,1,0.69,3,32,0,2,2
54e3ad5acb6da169128b46d9,1,0.38,5,125,0,2,0
54e3b836160ba0086a8b487a,1,0.31,3,41,0,2,2
54e3ce63c76da1dc258b4628,1,0.0,2,2,24,2,2
54e3d0c81a0ba052358b49e5,1,0.08,3,69,0,2,2
54e452550a6ea1f97e8b46ea,1,1.0,2,49,0,2,2
54e4678e180ba0f94e8b4768,1,0.96,11,264,61,0,0
54e46e22c96da1c1458b4b6d,2,0.8,3,22,0,2,2
54e47e2a086ea109228b45cd,1,0.85,4,28,32,2,2
54e498bd140ba0a8748b48e1,1,0.19,1,26,30,2,2
54e49bd3076ea1d12c8b4db4,1,0.88,4,44,52,2,2
54e49e4bc96da18e1b8b4cee,1,0.69,1,86,0,2,2
54e4bbac1b0ba048278b4ace,1,0.42,4,24,3,2,2
54e4fc7b076ea10c528b49b0,1,0.0,1,28,0,2,2
54e500950a6ea12f728b4595,1,0.0,3,75,0,2,2
54e50b75c96da1d36e8b45cc,1,0.19,2,27,20,2,2
54e51359c86da18d3a8b4ccb,1,0.65,2,9,0,2,2
54e52118096ea1df018b45a7,1,0.73,0,1,0,2,2
54e5a3541c0ba0300e8b4b7a,2,0.38,1,120,4,2,0
54e5b226086ea1b30c8b4dc4,2,0.92,2,15,0,2,2
54e5c81fe86da106268b4835,1,0.0,0,0,0,2,2
54e60bd8ca6da1cd308b46c7,1,0.69,3,35,0,2,2
54e60f6c0a6ea1757d8b4627,1,0.15,2,69,0,2,2
54e618d40b6ea116988b4985,1,0.58,3,160,0,0,0
54e61d34c76da164158b4721,1,0.88,4,10,0,2,2
54e63c8a140ba07b118b49e4,1,0.77,5,65,0,2,2
54e6431fca6da186358b4af5,1,0.58,8,131,0,2,0
54e649e01c0ba0ca8a8b46d9,1,0.58,5,80,62,2,2
54e65c12160ba0ea068b4789,1,0.38,2,179,0,0,0
54e668511b0ba0791f8b49aa,1,0.81,1,148,11,2,0
54e672441a0ba0fa418b47bc,1,0.0,1,23,3,2,2
54e672dcc96da1a1608b45be,1,0.0,0,0,0,2,2
54e6dbf01b0ba092728b4ec8,1,0.92,4,108,11,2,2
54e71f1d180ba0325f8b4ad3,1,0.92,4,5,0,2,2
54e73395086ea182498b4aa6,1,0.85,1,414,11,0,3
54e73d48160ba07a388b4fe8,1,0.35,3,41,0,2,2
54e788bb076ea18d048b457c,1,0.27,3,104,0,2,2
54e795dec76da170178b4bd5,1,0.96,2,37,0,2,2
54e79b3c180ba0830d8b4a71,1,0.54,1,28,0,2,2
54e7a729190ba0022d8b4d70,1,0.0,1,104,0,2,2
54e7abcf066ea1e98e8b46d9,1,0.81,5,158,0,2,0
54e7b81e0a6ea1458e8b471e,1,0.0,1,58,0,2,2
54e7e6f5c76da107118b46f6,1,0.38,3,23,0,2,2
54e8376ac76da155138b4d2f,1,0.85,11,87,3,2,2
54e85cc9066ea1cf0e8b494e,1,0.85,3,60,0,2,2
54e87b17140ba04e448b4a10,1,0.96,3,184,38,0,0
54e88307076ea1b8108b48fd,1,0.81,1,16,0,2,2
54e886c9ea6da136808b47c1,1,0.85,5,90,83,2,2
54e88cc9180ba0c72f8b4b32,1,0.65,1,245,0,0,0
54e8ae0e160ba0f81d8b4f44,1,0.12,2,152,0,2,0
54e8b0b2c96da131048b4da9,1,0.62,2,25,0,2,2
54e8d421c86da11b768b497f,1,0.46,9,83,23,2,2
54e8d563cb6da113348b4831,1,0.81,2,73,8,2,2
54e8d592096ea1dc098b456a,1,0.65,3,97,12,2,2
54e8df5bc46da1a3628b4cd9,1,0.77,4,37,2,2,2
54e8e3bf150ba047238b4e52,1,0.96,7,142,46,2,0
54e90755c56da1da1b8b4811,1,0.73,4,15,0,2,2
54e90814cb6da1a73d8b4896,1,0.96,3,208,0,0,0
54e92391e96da1772b8b4d0f,1,0.65,5,89,3,2,2
54e943bf0a6ea1ee458b462a,1,0.92,8,180,55,0,0
54e99984e96da1926b8b484b,1,0.0,2,74,0,2,2
54e9a303c46da144298b4b95,2,0.42,3,52,0,2,2
54e9a7d91c0ba012428b4e1a,1,0.0,1,0,0,2,2
54e9d9a0c96da1182f8b4dfc,1,0.88,2,21,32,2,2
54e9e638150ba0bd678b4bde,1,1.0,7,73,21,2,2
54e9ea96e56da1ff118b45e5,1,0.73,4,77,42,2,2
54ea0dc2076ea1a9208b482f,1,0.54,3,58,0,2,2
54ea0eb9ca6da1bb5a8b46fc,1,0.92,2,56,21,2,2
54ea0ee7180ba0ca518b4680,1,0.73,7,285,43,0,0
54ea14e60a6ea164658b46bc,1,0.42,6,20,0,2,2
54ea20d2cc6da1a8648b4664,1,0.69,4,44,17,2,2
54ea3d6fc76da10c238b4669,1,0.88,4,87,14,2,2
54ea3ec9c76da1d8138b4b32,1,0.58,3,161,0,0,0
54ea5653086ea134848b46e4,3,0.77,7,209,13,0,0
54ea5802066ea1d4878b48b4,1,0.77,4,43,67,2,2
54ea5b51140ba0c31f8b4dbe,1,0.46,4,101,0,2,2
54ea68c71a0ba02f2a8b4bc0,1,0.35,4,191,25,0,0
54ea86210a6ea129258b4641,1,0.42,5,52,53,2,2
54eadcec170ba0a1098b4891,1,0.81,5,390,90,0,3
54eb4ce4c86da1963c8b47c0,1,0.77,4,68,84,2,2
54eb616e0b6ea11e7a8b4c0a,1,0.88,3,235,18,0,0
54eb639eea6da1f3768b49da,1,0.58,2,8,0,2,2
54eb7acfc56da19f658b49f3,1,0.73,1,25,0,2,2
54eb7bac190ba0956f8b4665,1,0.27,1,280,28,0,0
54eb7dcac96da1127a8b4674,1,0.5,2,86,55,2,2
54eb8cbdc96da1f9948b4c95,1,0.35,5,118,0,2,0
54eb9418160ba0166b8b4b9e,1,0.6,4,47,22,2,2
54ebb282c76da1d40b8b45bd,1,0.38,1,40,65,2,2
54ebcbad1a0ba0b53a8b48e0,1,0.81,4,51,90,2,2
54ec4429076ea1650e8b482e,1,0.92,3,205,15,0,0
54ec53dce86da1bf1b8b4bcd,1,0.0,0,8,0,2,2
54ec56ba140ba0214e8b4f23,1,0.42,4,35,50,2,2
54ec581dca6da1cf3e8b45c3,1,0.0,3,221,3,0,0
54ec774dc86da1b77f8b4737,1,0.54,2,60,0,2,2
54ec8955c76da106478b4a87,1,0.73,9,236,22,0,0
54ecaeb6066ea1775c8b4ca3,1,0.69,3,18,47,2,2
54ecb7fcc96da15c188b4cd5,1,0.65,3,47,33,2,2
54ecba8c160ba0f94e8b4c3d,1,0.96,8,99,47,2,2
54ecd106170ba0af0e8b4b91,1,0.35,2,25,0,2,2
54ecd672c96da1a18f8b45e3,1,0.92,4,111,4,2,0
54ecd8e1ca6da1487e8b4b00,1,0.0,6,64,0,2,2
54ece597190ba063608b499c,1,0.73,3,85,0,2,2
54ecee230a6ea1d5708b4d16,1,0.69,1,10,16,2,2
54ed963c1c0ba0b2898b4afd,1,0.85,8,52,31,2,2
54eda48ccd6da1811b8b4580,1,0.23,1,11,0,2,2
54eda910160ba0414c8b4b14,1,0.19,2,38,37,2,2
54edb810150ba034678b48fb,1,0.58,1,55,0,2,2
54edef25e96da1ab598b456a,1,0.46,3,123,70,2,0
54ee1a67e86da10f398b4d05,1,0.12,1,27,0,2,2
54ee20f2c46da1f95f8b487e,1,0.0,3,36,0,2,2
54ee25d8e86da15d588b4ddd,1,0.27,1,44,0,2,2
54ee352cc86da124838b485a,1,0.54,6,177,90,0,0
54ee37dde96da113258b45f5,1,0.46,3,92,3,2,2
54ee40a5c86da1610e8b4742,1,0.42,2,36,52,2,2
54ee78a70b6ea151708b4771,1,1.0,7,2,70,2,2
54ef20cce76da10c628b45a7,1,0.58,4,217,77,0,0
54ef3230c96da114158b4eb0,1,0.62,6,88,32,2,2
54ef35cfe86da1280e8b45a4,1,0.04,9,201,0,0,0
54ef3870e56da1c8178b45a0,1,1.0,3,69,72,2,2
54ef5ad4c46da136568b4bc4,1,0.92,5,185,3,0,0
54ef7c2cea6da1eb828b4655,1,0.88,6,60,64,2,2
54ef9a44190ba0a8678b45e1,1,0.0,1,48,0,2,2
54efa796066ea1085f8b4a9a,1,0.77,4,31,29,2,2
54f02987150ba0fc048b4b48,1,0.62,4,243,46,0,0
54f04a04c86da1cf628b487c,1,0.0,1,111,0,2,0
54f05281c86da1956c8b463f,1,0.42,3,166,0,0,0
54f0a92b086ea196178b4cc2,1,0.15,2,176,0,0,0
54f0adfb160ba07f3a8b4671,1,0.42,2,288,3,0,0
54f0d510c96da11e058b4a9b,1,0.65,1,11,0,2,2
54f0e01e170ba01e658b4b98,1,0.69,8,7,20,2,2
54f0f402e96da1c1508b4bc5,1,0.35,4,39,0,2,2
54f0fd51c86da1a3668b4bd7,1,0.96,8,67,20,2,2
54f0fe53c96da1d60f8b45c3,1,0.81,9,12,0,2,2
54f1d4b9086ea1fd8f8b49c4,1,0.62,4,95,19,2,2
54f1ed76c56da1c0178b4883,1,0.69,6,150,0,2,0
54f1f71fc56da11b398b4713,1,0.85,5,6,2,2,2
54f1fe4b1b0ba031588b4b69,3,0.92,2,51,58,2,2
54f203f7ca6da1ab8b8b4834,1,0.23,3,18,0,2,2
54f21518140ba05e428b47f4,1,1.0,8,94,13,2,2
54f21d5b066ea125798b4a1e,1,0.85,6,13,61,2,2
54f224bf086ea1ab818b4998,1,0.73,5,22,0,2,2
54f22affcd6da192178b462b,1,0.73,8,29,3,2,2
54f239af0a6ea1eb058b4d92,1,0.77,4,32,28,2,2
54f23a310b6ea1ce9c8b49e9,1,0.19,3,129,3,2,0
54f242271a0ba033418b45c6,1,0.81,4,224,22,0,0
54f24f99076ea144038b4971,1,0.69,2,73,0,2,2
54f262501c0ba04b798b4b24,1,0.96,2,154,47,2,0
54f2adff086ea1bb918b4785,1,0.96,6,59,0,2,2
54f2ae1c180ba079288b471c,1,0.27,1,70,2,2,2
54f2b03de56da161758b45fe,1,0.46,4,541,89,1,3
54f2c7211b0ba01b378b4b05,1,0.77,3,47,2,2,2
54f2d5c0ca6da1dc198b4678,1,0.31,1,8,0,2,2
54f2ecf4096ea144328b4640,1,0.92,6,9,0,2,2
54f2f49a1c0ba068818b4763,1,0.92,8,103,0,2,2
54f2f7750a6ea182518b494d,1,0.12,1,99,27,2,2
54f300620a6ea1e35c8b4d34,1,0.12,2,50,13,2,2
54f30419150ba048778b45d6,1,0.54,5,100,57,2,2
54f30cb3e56da1be118b457d,1,0.08,5,112,32,2,0
54f316c71c0ba0072b8b4732,1,0.65,3,64,0,2,2
54f31d8c190ba05b398b4705,1,0.46,4,63,0,2,2
54f32a62076ea1cd888b4750,1,1.0,11,62,57,2,2
54f33bf8c56da17b788b4605,1,0.92,3,79,31,2,2
54f33c870b6ea1193e8b4713,1,0.0,1,52,2,2,2
54f343121b0ba05a2f8b45f9,1,0.96,7,181,23,0,0
54f345f7e86da18e1e8b4e5b,1,0.88,5,46,9,2,2
54f35956150ba0ce128b4d09,1,0.88,4,72,47,2,2
54f35a4ac86da194538b458d,1,0.85,4,385,0,0,3
54f35cca0b6ea197928b4961,1,0.77,7,49,38,2,2
54f369691c0ba0e6648b4807,1,0.6,9,177,18,0,0
54f37d20140ba0f5348b4606,1,0.31,2,6,2,2,2
54f39d3e190ba0174b8b481c,1,0.42,5,33,50,2,2
54f3e976076ea103558b4bc9,1,0.77,4,13,3,2,2
54f4452d1a0ba0c8758b48c5,1,1.0,3,66,5,2,2
54f44736c56da10d558b4c39,1,0.62,4,85,0,2,2
54f47907c46da1aa368b494e,1,0.81,4,31,22,2,2
54f4824ee86da1ed0b8b4887,1,1.0,4,297,9,0,3
54f484e20b6ea1d5928b4585,1,0.92,6,76,2,2,2
54f49fe1086ea1a4478b495b,1,0.85,9,183,40,0,0
54f4a733e96da164798b4b19,2,0.31,1,3,0,2,2
54f4ab76c96da1cb328b46d7,1,0.69,2,31,0,2,2
54f4b1ad180ba0e84e8b463c,1,0.54,9,11,32,2,2
54f4b30be86da13d078b4bfe,1,0.23,2,51,0,2,2
54f4c013c76da1053d8b4658,1,0.38,2,40,0,2,2
54f4c197e96da105268b4d23,2,0.35,3,38,11,2,2
54f4c8c00b6ea11f998b4868,1,0.23,8,45,20,2,2
54f4ce6d1a0ba0d30f8b4996,1,0.96,8,74,7,2,2
54f4d815c86da16d928b4de6,1,0.73,4,49,90,2,2
54f4f8741b0ba000578b45f5,1,0.69,5,36,64,2,2
54f56bcbe86da118368b4eba,1,0.81,2,40,0,2,2
54f59787066ea16a9e8b456b,1,0.0,1,12,0,2,2
54f5a0a5e96da1a48b8b4bd0,1,0.0,3,23,0,2,2
54f5a9dcc56da1ff7f8b47f4,1,0.88,4,162,3,0,0
54f5fe2ccb6da1760e8b4801,1,0.92,4,11,13,2,2
54f60394c96da1d1798b474e,1,0.69,5,13,10,2,2
54f61898c76da1565f8b4aff,1,0.0,7,15,0,2,2
54f6197a1c0ba02d118b4bf2,1,0.85,5,10,31,2,2
54f63eccea6da171558b4a28,1,0.8,5,174,25,0,0
54f641810b6ea132538b4ba8,1,0.88,5,63,24,2,2
54f64584c96da14e5d8b4865,1,0.65,3,327,34,0,3
54f6474ccd6da166358b458b,1,0.46,3,32,3,2,2
54f6a92d0a6ea1aa808b46dc,1,0.42,1,8,0,2,2
54f6c33d1b0ba0c91e8b490a,2,0.62,2,67,0,2,2
54f6e9d2e96da1c0688b4ac0,1,0.73,5,84,51,2,2
54f6fe54066ea19d208b4939,1,0.42,2,149,41,2,0
54f71c0c1c0ba0e8848b45d3,1,0.65,5,22,73,2,2
54f73c7be86da14a7a8b4e4b,1,1.0,2,119,84,2,0
54f75d2c1b0ba0bd3f8b4d0b,1,0.38,1,744,3,1,1
54f762070a6ea1c5408b4822,1,0.08,4,18,0,2,2
54f7673f180ba09f688b4811,1,0.73,6,48,0,2,2
54f770c7076ea1ee228b4712,1,0.62,5,58,4,2,2
54f795b21b0ba01e418b4aa3,1,0.69,3,37,0,2,2
54f82e56e56da10f3d8b4621,1,0.65,2,54,10,2,2
54f8484fcc6da12e7b8b4645,1,0.73,7,157,3,2,0
54f8568f180ba07b668b4796,1,0.54,1,38,2,2,2
54f88476190ba063358b4746,1,0.92,4,105,62,2,2
54f89468c76da1b71a8b49f8,1,1.0,6,22,18,2,2
54f89de2e56da1549f8b45c4,1,0.5,4,45,0,2,2
54f8aee41a0ba08b638b49c9,1,0.88,8,118,30,2,0
54f8c5a2ca6da1011f8b4ea5,1,0.73,6,104,0,2,2
54f8c9061b0ba0ec318b49b2,1,0.42,2,31,0,2,2
54f8e1e4c86da11b2e8b4c54,1,0.58,4,44,59,2,2
54f9133bc86da1b53d8b4c0a,2,0.6,4,9,2,2,2
54f950171a0ba0c45a8b4c0a,1,0.15,4,73,24,2,2
54f950d0c86da154528b45d7,1,0.42,4,35,7,2,2
54f980520b6ea1796b8b4f5d,1,0.54,2,29,16,2,2
54f9b0d4e76da1466d8b462c,1,0.85,1,3,7,2,2
54f9bf83e86da1e73b8b4772,1,0.0,2,68,0,2,2
54f9c05bcb6da1091e8b4636,1,0.65,4,292,33,0,3
54f9c253180ba032368b48f3,1,0.96,5,41,32,2,2
54f9e3f8150ba00b6e8b4c74,1,0.0,2,13,22,2,2
54f9ea240a6ea1c1068b4e6e,2,0.69,1,24,75,2,2
54f9f18b066ea1da288b4d65,1,0.42,3,33,57,2,2
54f9f2d51c0ba0e1808b478a,1,0.77,5,50,0,2,2
54f9f7a7c86da1dc958b4641,1,0.85,2,19,35,2,2
54f9f83f0b6ea159018b46f3,1,0.88,7,84,2,2,2
54f9fbbae96da16a8f8b4d02,1,0.62,7,112,0,2,0
54fa05fc1c0ba0d08b8b467b,1,0.54,4,14,22,2,2
54fa0a9d066ea1ca348b4ed1,1,0.38,5,20,0,2,2
54fa10fb190ba0003e8b4900,1,0.62,5,141,2,2,0
54fa2de2ea6da15f8f8b4e4d,1,0.85,6,97,16,2,2
54fa4c44066ea176538b4a56,1,0.38,4,33,62,2,2
54faa80ec56da19b748b4af8,1,0.77,4,52,0,2,2
54fabcd5066ea108788b4bdf,1,0.81,6,30,17,2,2
54fabf56150ba0104e8b4b71,1,0.42,2,6,2,2,2
54fac528140ba046458b4b23,1,0.92,9,49,17,2,2
54facdb9ca6da10a308b4ba7,1,0.81,9,876,0,1,1
54fae9551b0ba0da058b46a6,1,0.77,3,85,50,2,2
54fafacfcb6da1802d8b49b0,1,0.92,5,63,47,2,2
54fb069a076ea167478b49d8,1,0.65,3,32,22,2,2
54fb1160ea6da185078b48a3,1,0.46,5,323,0,0,3
54fb1d14c56da1052a8b47e9,1,0.5,2,173,0,0,0
54fb28da1c0ba0a8578b4a71,1,0.5,3,8,3,2,2
54fb4041c46da1ff4a8b47b1,1,0.08,3,43,2,2,2
54fb40d3c76da1395b8b4c6a,1,0.92,7,33,70,2,2
54fb52a1e86da1543a8b4a5a,1,0.0,2,139,0,2,0
54fb53dc170ba03d458b4729,1,0.0,1,26,0,2,2
54fb70a3140ba0105f8b4856,1,1.0,1,2,38,2,2
54fb74d5076ea1cb768b4e8c,1,0.58,2,111,26,2,0
54fb80ebc96da1c1338b48f6,1,0.92,7,234,57,0,0
54fb8cac1c0ba01c898b4bda,1,0.54,2,43,16,2,2
54fb9c4cea6da106568b4a02,1,0.69,1,68,3,2,2
54fc2c96c96da19f8b8b4e5d,1,0.0,2,119,0,2,0
